d_loss,epoch,g_loss,seg_loss,st_loss,step
0.655788004398346,0,1.3897727727890015,1.3753180503845215,0.060613855719566345,49
0.639287531375885,0,1.0232329368591309,1.0073851346969604,0.07970613986253738,99
0.6681382656097412,0,1.0566291809082031,1.0395768880844116,0.09468746185302734,149
0.6371798515319824,0,0.9873946309089661,0.9685906171798706,0.11360445618629456,199
